NP,power,time,bkg
107,150.0,145,428749.5454212074
107,150.0,146,433129.56245458615
107,150.0,147,418702.3326004918
107,150.0,148,425618.234424339
107,150.0,149,448720.31847790454
107,150.0,150,430881.7294586593
107,150.0,151,443360.861625448
107,150.0,152,459447.54015515634
107,150.0,153,449924.51426501194
107,150.0,154,452341.60554141074
107,150.0,155,426628.295345781
107,150.0,156,399996.62062486203
107,150.0,157,402861.0157567005
107,150.0,158,420428.2062927411
107,150.0,159,415220.8208328696
107,150.0,160,419432.101414356
107,150.0,161,419854.8407691707
107,150.0,162,404218.16333414725
107,150.0,163,407479.02357448335
107,150.0,164,423098.92113601195
107,150.0,165,414401.98518180766
107,150.0,166,408882.01572344
107,150.0,167,423974.39897327253
107,150.0,168,406478.6265065786
107,150.0,169,417252.6033616021
107,150.0,170,404794.5836028424
107,150.0,171,399947.83227188105
107,150.0,172,388034.93101709115
107,150.0,173,419127.93487317296
107,150.0,175,403674.8293805559
107,150.0,176,391523.62867680204
107,150.0,177,408726.74439057196
107,150.0,178,418520.1114657379
107,150.0,179,416932.4375444454
107,150.0,180,396851.5338876881
107,150.0,181,422928.618181084
107,150.0,182,427613.179634035
107,150.0,183,422569.1177800578
107,150.0,184,422208.12467745936
107,150.0,185,437825.6117958962
107,150.0,186,398224.0601563214
107,150.0,187,418056.32820617483
107,150.0,188,427067.3706218507
107,150.0,189,407910.02417710423
107,150.0,190,394989.80195599585
107,150.0,191,424169.0515004758
107,150.0,192,431100.79317607713
107,150.0,193,405567.92012843594
107,150.0,194,442220.0112722589
107,150.0,195,409958.41424488934
107,150.0,196,440015.6833398822
107,150.0,197,465434.9552860878
107,150.0,198,454992.9978443461
107,150.0,199,475273.13172539166
107,200.0,0,421858.3599849186
107,200.0,1,432649.95609693095
107,200.0,2,444599.8228183889
107,200.0,3,411563.29728692747
107,200.0,4,455237.26316080673
107,200.0,5,432877.8195238098
107,200.0,6,434984.26522622455
107,200.0,7,407635.73842695024
107,200.0,8,417283.828324878
107,200.0,9,416670.9733953008
107,200.0,10,391037.1723108883
107,200.0,11,418507.8346185685
107,200.0,12,412004.05646466406
107,200.0,13,425735.6406049876
107,200.0,14,431591.851763395
107,200.0,15,426369.8714113081
107,200.0,16,404117.5694737482
107,200.0,17,417122.14847316383
107,200.0,18,403244.60988201376
107,200.0,19,421841.666227019
107,200.0,20,406533.1522915282
107,200.0,21,416251.2253453954
107,200.0,22,416002.71973571857
107,200.0,23,389198.32516611984
107,200.0,24,414626.2963847225
107,200.0,25,406461.1307898712
107,200.0,26,425240.7603317624
107,200.0,27,424793.07386667107
107,200.0,28,421556.90719199565
107,200.0,29,418101.31571614475
107,200.0,30,414127.14174922794
107,200.0,31,423716.7856556452
107,200.0,32,426996.1169638281
107,200.0,33,434110.7137405822
107,200.0,34,431985.35064763663
107,200.0,35,417461.9245783955
107,200.0,36,411632.9835337443
107,200.0,37,412934.736995757
107,200.0,38,412323.5695355824
107,200.0,39,400446.7869829918
107,200.0,40,412466.2952694855
107,200.0,41,396905.52600781154
107,200.0,42,415442.6109016282
107,200.0,43,392362.12286065205
107,200.0,44,416632.1977860405
107,200.0,45,388319.008489477
107,200.0,46,387226.8925510228
107,200.0,47,392658.0766177836
107,200.0,48,381991.51636935497
107,200.0,49,428622.77173673443
107,200.0,50,429260.6357684881
107,200.0,51,440910.994949287
107,200.0,52,450492.99594222906
107,200.0,53,427746.4799304842
107,200.0,54,409753.4402842906
107,200.0,55,408317.6741097224
107,200.0,56,417422.7582470126
107,200.0,57,436881.2900902097
107,200.0,58,431592.6257225372
107,200.0,59,425520.9759716465
107,200.0,60,384426.6258531234
107,200.0,61,414699.04865042225
107,200.0,62,417666.21508394054
107,200.0,63,421242.62246035354
107,200.0,64,446317.6330877837
107,200.0,65,428287.73283106263
107,200.0,66,428851.3195850405
107,200.0,67,407020.26404424885
107,200.0,68,415162.2080926749
107,200.0,69,399315.07134473673
107,200.0,70,407335.5435680692
107,200.0,71,396139.52311959816
107,200.0,72,414385.59892042354
107,200.0,73,400607.08205111057
107,200.0,74,410971.5406537038
107,200.0,75,406861.25308938837
107,200.0,76,391008.3629742294
107,200.0,77,388325.18268186826
107,200.0,78,389094.15870232333
107,200.0,79,402867.33968178293
107,200.0,80,406084.6190212334
107,200.0,81,404358.3279252089
107,200.0,82,400884.9726346433
107,200.0,83,403131.79026473284
107,200.0,84,407953.28770573006
107,200.0,85,393192.3403067683
107,200.0,86,409863.6020895153
107,200.0,87,410577.85212035186
107,200.0,88,375274.3783550506
107,200.0,89,412235.5492301073
107,200.0,90,395693.01032956084
107,200.0,91,400648.116868395
107,200.0,92,389506.508070749
107,200.0,93,420995.1941470925
107,200.0,94,432040.4212043811
107,200.0,95,401596.88664259796
107,200.0,96,397542.9304449987
107,200.0,97,394095.60557541193
107,200.0,98,386470.205291957
107,200.0,99,398325.5582887321
107,200.0,100,388827.1475526312
107,200.0,101,413522.54723257956
107,200.0,102,411215.5451910666
107,200.0,103,412726.370475869
107,200.0,104,408887.34212853876
107,200.0,105,397759.063690201
107,200.0,106,402067.51506050176
107,200.0,107,393325.9359031783
107,200.0,108,393945.9792252731
107,200.0,109,405104.64313472796
107,200.0,110,409710.2590291942
107,200.0,111,415364.0524447587
107,200.0,112,414037.4984154131
107,200.0,113,406225.03899025085
107,200.0,114,417054.3076928756
107,200.0,115,395334.0683200837
107,200.0,116,407319.5408863375
107,200.0,117,393158.1557353088
107,200.0,118,414074.8054090743
107,200.0,119,410855.2547645657
107,200.0,120,390933.1729120324
107,200.0,121,404103.30434669007
107,200.0,122,410376.78060586075
107,200.0,123,401758.3213991588
107,200.0,124,423925.8936584538
107,200.0,125,397855.85922735935
107,200.0,126,413259.72620745836
107,200.0,127,403588.00191290537
107,200.0,128,398678.8432546693
107,200.0,129,408958.03432414436
107,200.0,130,411970.8041413446
107,200.0,131,407036.464313084
107,200.0,132,411530.03322777076
107,200.0,133,384395.16595405794
107,200.0,134,408149.7029661868
107,200.0,135,389758.7841356439
107,200.0,136,401020.3796326183
107,200.0,137,382221.0240201037
107,200.0,138,393388.04170159204
107,200.0,139,399215.06363609235
107,200.0,140,375371.1609059954
107,200.0,141,375694.3975227834
107,200.0,142,390183.88515467354
107,200.0,143,397774.43048948306
107,200.0,144,405947.09325425944
107,200.0,145,384030.12311697844
107,200.0,146,402843.61583355087
107,200.0,147,400221.55619086575
107,200.0,148,407170.9637286011
107,200.0,149,410055.1532101445
107,200.0,150,419279.7898788037
107,200.0,151,399778.2169599294
107,200.0,152,408880.11820183136
107,200.0,153,388631.7620242945
107,200.0,154,406919.09621870576
107,200.0,155,389348.71106359916
107,200.0,156,376059.2036310613
107,200.0,157,380582.7777502737
107,200.0,158,382781.44411331415
107,200.0,159,385016.2256654019
107,200.0,160,399320.5668658662
107,200.0,161,374891.64338923944
107,200.0,162,388986.2058383649
107,200.0,163,391263.8214287176
107,200.0,164,408335.0304563876
107,200.0,165,393554.087826238
107,200.0,166,393162.42040234245
107,200.0,167,378584.9809861977
107,200.0,168,385237.2698452675
107,200.0,169,388604.2813772224
107,200.0,170,393364.4049187077
107,200.0,171,389234.52058836573
107,200.0,172,407472.3923438918
107,200.0,173,383518.25815654546
107,200.0,174,403194.47537968727
107,200.0,175,385856.45884459786
107,200.0,176,383827.91379586305
107,200.0,177,398558.8369136787
107,200.0,178,384108.40731445723
107,200.0,179,385452.779880878
107,200.0,180,409510.151791287
107,200.0,181,401731.49186196626
107,200.0,182,401616.0094245474
107,200.0,183,395775.3058425205
107,200.0,184,414724.04670110747
107,200.0,185,400998.83463917533
107,200.0,186,404017.44218008243
107,200.0,187,392618.2277888795
107,200.0,188,399909.6588862999
107,200.0,189,396158.3155277502
107,200.0,190,403485.1701911323
107,200.0,191,402044.60889421473
107,200.0,192,414112.68282667507
107,200.0,193,418286.4338337573
107,200.0,194,398634.92219238915
107,200.0,195,400477.5199764664
107,200.0,196,414563.72405713226
107,200.0,197,405165.8209351204
107,200.0,198,426662.05893535627
107,200.0,199,408756.988258652
108,5.0,1,4093586.0283358432
108,5.0,2,3604861.3107867083
108,5.0,3,3442276.706953655
108,5.0,4,3602204.8493246934
108,5.0,5,3283299.689995916
108,5.0,6,3214779.555606341
108,5.0,7,3572970.4144172356
108,5.0,8,3649577.2253070744
108,5.0,9,2773679.471910381
108,5.0,10,2826059.890529071
108,5.0,11,3038184.524902613
108,5.0,12,4402028.616349664
108,5.0,13,3189609.733298529
108,5.0,14,2834089.730797291
108,5.0,15,3239299.1691202084
108,5.0,16,3651244.1081332387
108,5.0,17,3350032.0880598146
108,5.0,18,2376365.002468682
108,5.0,19,2214885.3873577705
108,5.0,20,2907636.5951712932
108,5.0,21,2012833.3206211727
108,5.0,22,1931802.0751860798
108,5.0,23,1895128.135653778
108,5.0,24,2242313.397975978
108,5.0,25,1590823.1988333222
108,5.0,26,2436235.7377370223
108,5.0,27,2035218.2561734498
108,5.0,28,2374549.408788449
108,5.0,29,2486637.0649948283
108,5.0,30,2595097.3486604467
108,5.0,31,2883107.0628304044
108,5.0,32,3256577.9883735487
108,5.0,33,2952767.5435135383
108,5.0,34,1993828.025119475
108,5.0,35,1613717.1898166277
108,5.0,36,2387634.693577298
108,5.0,37,1661477.840954706
108,5.0,38,1790875.6172900281
108,5.0,39,2106885.5363901104
108,5.0,40,1924774.3745271468
108,5.0,41,2195416.0759758158
108,5.0,42,1959086.8458253164
108,5.0,43,1880064.4444364053
108,5.0,44,3170820.1601455226
108,5.0,45,2779378.0600862214
108,5.0,46,2455412.0653930344
108,5.0,47,1623005.5463405838
108,5.0,48,2660744.1226915508
108,5.0,49,2978505.838384172
108,5.0,50,2896801.943559943
108,5.0,51,2713054.059432601
108,5.0,52,2719489.450944905
108,5.0,53,1819196.3931352184
108,5.0,54,3390044.0168824582
108,5.0,55,2688272.766097974
108,5.0,56,2635253.1960015856
108,5.0,57,3620211.878663365
108,5.0,58,4379184.700455109
108,5.0,59,3979887.521707641
108,5.0,60,4501601.558018314
108,5.0,61,4791090.1791668255
108,5.0,62,3805778.7453542734
108,5.0,63,3925426.3820167314
108,5.0,64,4351660.863748127
108,5.0,65,3276172.0921141016
108,5.0,66,3874279.6309887026
108,5.0,67,3942159.984818277
108,5.0,68,3916455.099117034
108,5.0,69,5171289.649028122
108,5.0,70,5219393.459115859
108,5.0,71,4726049.600938572
108,5.0,72,5392508.313840217
108,5.0,73,6063336.181547348
108,5.0,74,5823681.764518919
108,5.0,75,3736094.701693278
108,5.0,76,4370992.953933757
108,5.0,77,4295429.162873369
108,5.0,78,3699202.7961834725
108,5.0,79,3504150.4505321747
108,5.0,80,2502103.20491947
108,5.0,81,2706003.1601120317
108,5.0,82,2642700.8343841545
108,5.0,83,2894445.9648725516
108,5.0,84,4551740.971940595
108,5.0,85,4245151.935060528
108,5.0,86,3147605.427966751
108,5.0,87,3626007.2228438756
108,5.0,88,2701868.7630144944
108,5.0,89,4255056.756954479
108,5.0,90,4848472.637895297
108,5.0,91,5012964.674235022
108,5.0,92,5735421.397684547
108,5.0,93,3177452.4007447627
108,5.0,94,2626180.689169566
108,5.0,95,2507240.905104561
108,5.0,96,2780352.7088194913
108,5.0,97,2763950.502523686
108,5.0,98,2889892.323551172
108,5.0,99,2471589.8519817283
108,5.0,100,3155430.313524222
108,5.0,101,3443070.6648823833
108,5.0,102,3503592.2113485495
108,5.0,103,3113320.965875906
108,5.0,104,3225489.7532904074
108,5.0,105,2404070.9839945026
108,5.0,106,5095362.710740465
108,5.0,107,4441766.227070328
108,5.0,108,4918125.065585323
108,5.0,109,4056759.4698674567
108,5.0,110,4758547.870011082
108,5.0,111,3835788.06663408
108,5.0,112,3534660.64140132
108,5.0,113,3419040.941239453
108,5.0,114,4241241.111239104
108,5.0,115,3909166.134713001
108,5.0,116,2672382.21801967
108,5.0,117,3437632.0289371014
108,5.0,118,2833206.2512200796
108,5.0,119,3814947.4982684106
108,5.0,120,3811453.5364496405
108,5.0,121,2152337.02485502
108,5.0,122,3057693.0497422353
108,5.0,123,3092322.2554964013
108,5.0,124,3727774.1385402274
108,5.0,125,2476279.3778314907
108,5.0,126,3329993.664516964
108,5.0,127,2010725.3022530284
108,5.0,128,3090327.0827451292
108,5.0,129,2816538.006391596
108,5.0,130,2404084.131703395
108,5.0,131,2344284.4731523218
108,5.0,132,2238139.097404988
108,5.0,133,2512327.1142001064
108,5.0,134,2665031.8933038246
108,5.0,135,2228097.6639971808
108,5.0,136,2516266.790784059
108,5.0,137,2100616.234151011
108,5.0,138,2477210.724346363
108,5.0,139,2555079.1185525088
108,5.0,140,2863457.27824427
108,5.0,141,2646111.9105249313
108,5.0,142,2242231.878963274
108,5.0,143,1643859.0141849439
108,5.0,144,2660628.74209344
108,5.0,145,1677410.591823089
108,5.0,146,1374011.8178949077
108,5.0,147,1978463.1264822348
108,5.0,148,2381879.632642386
108,5.0,149,1879099.0709682328
108,5.0,150,2130131.0219211136
108,5.0,151,2371486.8283372163
108,5.0,152,1890711.5165635406
108,5.0,153,2213611.4060282195
108,5.0,154,2880812.210605504
108,5.0,155,1763329.2608198002
108,5.0,156,2379291.1158946482
108,5.0,157,2402220.461586363
108,5.0,158,1435508.216430813
108,5.0,159,1762549.454558306
108,5.0,160,2588230.41099889
108,5.0,161,2586100.8931893343
108,5.0,162,2994211.800086935
108,5.0,163,2180892.4300407823
108,5.0,164,1626578.0358970459
108,5.0,165,1769720.805684653
108,5.0,166,1882575.920426954
108,5.0,167,1906270.2468734276
108,5.0,168,2325486.3986223703
108,5.0,169,1757649.3792889076
108,5.0,170,1940816.4194620163
108,5.0,171,2130894.521412923
108,5.0,172,2606063.5951850396
108,5.0,173,1881584.7284315126
108,5.0,174,2300551.5233017267
108,5.0,175,1998150.901600016
108,5.0,176,2136921.256431058
108,5.0,177,2009190.1674800327
108,5.0,178,2404170.759780488
108,5.0,179,1087384.4223873946
108,5.0,180,1112263.3056906452
108,5.0,181,1104972.5387465365
108,5.0,182,2322953.8039775584
108,5.0,183,2136852.8725463385
108,5.0,184,2336886.540063357
108,5.0,185,2065788.1037658532
108,5.0,186,1491948.791788647
108,5.0,187,1063106.7122533103
108,5.0,188,1568100.5190794612
108,5.0,189,2043817.2250640832
108,5.0,190,2101025.179144351
108,5.0,191,2673112.7705607223
108,5.0,192,2900079.7733812304
108,5.0,193,1958294.678650868
108,5.0,194,2558354.9040316935
108,5.0,195,2767147.6210310566
108,5.0,196,3100732.3523634127
108,5.0,197,2316468.284388883
108,5.0,198,1838344.8606577616
108,5.0,199,2688594.978167729
108,50.0,0,2867310.0111262146
108,50.0,1,3177153.5820918223
108,50.0,2,2884734.8433452155
108,50.0,3,2604239.1213242672
108,50.0,4,2722392.5020085312
108,50.0,5,3386378.1061425484
108,50.0,6,3202003.0534644853
108,50.0,7,2659748.6108886353
108,50.0,8,2537205.8882987117
108,50.0,9,2460979.332962832
108,50.0,10,2649001.492098253
108,50.0,11,3036966.148583821
108,50.0,12,2697419.276342419
108,50.0,13,2508920.612072914
108,50.0,14,2393693.380272149
108,50.0,15,2066153.842019489
108,50.0,16,2113675.4654042237
108,50.0,17,2199236.562607494
108,50.0,18,2492430.020630641
108,50.0,19,2238972.5778089846
108,50.0,20,2163173.3250510083
108,50.0,21,2194309.0616034963
108,50.0,22,2306328.526627536
108,50.0,23,2590533.126391503
108,50.0,24,2401390.35644803
108,50.0,25,1970146.7795419996
108,50.0,26,1741883.2697588145
108,50.0,27,1704296.5105441168
108,50.0,28,1603689.0137506705
108,50.0,29,2007740.4284865758
108,50.0,30,1564565.4241806814
108,50.0,31,1521520.3464646544
108,50.0,32,1382198.912811432
108,50.0,33,1348534.87302512
108,50.0,34,1326034.7735631475
108,50.0,35,1455818.1051754728
108,50.0,36,1406112.0294684968
108,50.0,37,1489579.362594435
108,50.0,38,1454794.5040862176
108,50.0,39,1494533.5412665973
108,50.0,40,1511093.1119515123
108,50.0,41,1702785.2045542405
108,50.0,42,1808031.3184988806
108,50.0,43,1693929.7511174672
108,50.0,44,1767760.5671863966
108,50.0,45,1684542.3393814303
108,50.0,46,1610543.7189297369
108,50.0,47,1690054.80887285
108,50.0,48,1572653.208282259
108,50.0,49,1715666.675563155
108,50.0,50,1723858.2922395025
108,50.0,51,1471159.7133370694
108,50.0,52,1416614.8748629144
108,50.0,53,1470214.3560138503
108,50.0,54,1710064.5419563942
108,50.0,55,1606952.9815724702
108,50.0,56,1573025.1973100528
108,50.0,57,1725082.44938832
108,50.0,58,1859960.7930953563
108,50.0,59,1620958.5512986481
108,50.0,60,1714551.0472538448
108,50.0,61,1645921.0356162507
108,50.0,62,1572642.0284594435
108,50.0,63,1588708.352836853
108,50.0,64,1610051.653634355
108,50.0,65,1463139.149804559
108,50.0,66,1682726.2605592539
108,50.0,67,1602764.9437484283
108,50.0,68,1508843.2783879742
108,50.0,69,1448734.5307016433
108,50.0,70,1423420.1304579936
108,50.0,71,1323114.1605169536
108,50.0,72,1261064.8906469159
108,50.0,73,1196756.484510999
108,50.0,74,1373592.52995092
108,50.0,75,1468855.8635249985
108,50.0,76,1468251.0632031523
108,50.0,77,1528597.4526988033
108,50.0,78,1665549.5758671951
108,50.0,79,1628985.4171105619
108,50.0,80,1760562.1041451683
108,50.0,81,1582571.3889858471
108,50.0,82,1462211.1612734536
108,50.0,83,1436781.1293377834
108,50.0,84,1520258.8449123765
108,50.0,85,1575474.2948905528
108,50.0,86,1627505.7335483935
108,50.0,87,1520946.4758118424
108,50.0,88,1593808.3037248794
108,50.0,89,1437529.5304511162
108,50.0,90,1399505.1674877256
108,50.0,91,1392213.2237306237
108,50.0,92,1451643.0305127339
108,50.0,93,4230390.154646572
108,50.0,94,3645329.536650746
108,50.0,95,1363735.4286901029
108,50.0,96,1301019.4238405882
108,50.0,97,1303809.2881904528
108,50.0,98,1401320.43431415
108,50.0,99,1365966.4992258018
108,50.0,100,1391998.9496281962
108,50.0,101,1389799.543107434
108,50.0,102,1943579.5600256803
108,50.0,103,1881242.201422377
108,50.0,104,1859740.3333593071
108,50.0,105,1683061.7666083141
108,50.0,106,1775837.320873652
108,50.0,107,1883656.1191169978
108,50.0,108,2155192.589049459
108,50.0,109,1870344.0686334039
108,50.0,110,1830933.4219986633
108,50.0,111,1872784.0027946755
108,50.0,112,1717091.0652484335
108,50.0,113,1606743.1328961835
108,50.0,114,1548495.250179067
108,50.0,115,1456298.6937346063
108,50.0,116,1505257.6381647852
108,50.0,117,1239542.9515366023
108,50.0,118,1150632.223983658
108,50.0,119,1317142.8031125953
108,50.0,120,1230611.753574132
108,50.0,121,1231261.8974180324
108,50.0,122,1267372.151901436
108,50.0,123,1256991.2068129266
108,50.0,124,1202727.052351337
108,50.0,125,1171321.8241921063
108,50.0,126,1198465.2937804542
108,50.0,127,1322563.449975071
108,50.0,128,1325405.9689633544
108,50.0,129,1352438.2789205143
108,50.0,130,1301747.675346823
108,50.0,131,1441078.7957938507
108,50.0,132,1428361.7399498734
108,50.0,133,1469052.087636452
108,50.0,134,1536549.7594871605
108,50.0,135,1285218.5668946719
108,50.0,136,1415926.330913707
108,50.0,137,1534793.3626333252
108,50.0,138,1514987.3881011775
108,50.0,139,1582237.1745045912
108,50.0,140,1525635.3044756989
108,50.0,141,1502701.5449626732
108,50.0,142,1486875.244517325
108,50.0,143,1538977.152246685
108,50.0,144,1526160.3671345208
108,50.0,145,1284712.297850036
108,50.0,146,1339821.6179799787
108,50.0,147,1273726.3978443742
108,50.0,148,1257603.7329721195
108,50.0,149,1554645.3516050798
108,50.0,150,1744265.8195375972
108,50.0,151,1703336.9971284866
108,50.0,152,1767038.6617397969
108,50.0,153,1199904.9034103977
108,50.0,154,1263520.7931257826
108,50.0,155,1223481.0989398877
108,50.0,156,1374833.5309964414
108,50.0,157,1274537.9913356013
108,50.0,158,2053145.1390372782
108,50.0,159,1747262.1776365307
108,50.0,160,1102101.2134769007
108,50.0,161,1136635.927173763
108,50.0,162,1204568.0163088106
108,50.0,163,1378428.3114995463
108,50.0,164,1305001.243797718
108,50.0,165,1176020.8815992323
108,50.0,166,1141141.9444261873
108,50.0,167,1221859.7285264973
108,50.0,168,1217442.1985401213
108,50.0,169,1095851.9127766765
108,50.0,170,1200239.201937457
108,50.0,171,1135629.8330734624
108,50.0,172,1148700.2760170763
108,50.0,173,1127027.3332882936
108,50.0,174,1090796.4805041286
108,50.0,175,1088867.403072888
108,50.0,176,1066185.1096714896
108,50.0,177,990085.8198607239
108,50.0,178,1051784.5545064872
108,50.0,179,967751.0856252424
108,50.0,180,895202.041383847
108,50.0,181,977090.3145789832
108,50.0,182,1015387.7468508325
108,50.0,183,1114458.9191859083
108,50.0,184,1097912.3989583617
108,50.0,185,1019839.9540461755
108,50.0,186,1043897.2929519438
108,50.0,187,909077.4489292628
108,50.0,188,874932.1461458845
108,50.0,189,861182.2372992059
108,50.0,190,839506.8089117873
108,50.0,191,911806.6864077583
108,50.0,192,910124.1253040927
108,50.0,193,872061.5984963002
108,50.0,194,1045239.233864984
108,50.0,195,1151433.7109787283
108,50.0,196,1001543.3868926591
108,50.0,197,838835.7067042885
108,50.0,198,928386.6837979516
108,50.0,199,930351.9084351382
108,100.0,0,801027.9123249507
108,100.0,1,792200.8056830491
108,100.0,2,825464.8433616178
108,100.0,3,888494.2588493384
108,100.0,4,893368.9202573365
108,100.0,5,873553.0685991454
108,100.0,6,889876.2841351593
108,100.0,7,833232.4156149836
108,100.0,8,853442.4343853024
108,100.0,9,849047.7460735833
108,100.0,10,855020.8989501172
108,100.0,11,962983.9759371972
108,100.0,12,1028527.3357519177
108,100.0,13,948338.1762329938
108,100.0,14,1092706.5009083757
108,100.0,15,981021.2684202541
108,100.0,16,1075953.1368811254
108,100.0,17,1076969.0544688408
108,100.0,18,1062914.3441200214
108,100.0,19,1059426.8243171594
108,100.0,20,1108731.516916502
108,100.0,21,1086206.0293210214
108,100.0,22,1030392.5449130497
108,100.0,23,948059.213001001
108,100.0,24,1013267.4594349053
108,100.0,25,929575.3359384192
108,100.0,26,892241.909519793
108,100.0,27,1050406.7544315397
108,100.0,28,1055978.0972597718
108,100.0,29,967509.4869612823
108,100.0,30,958127.060273807
108,100.0,31,966841.9182314344
108,100.0,32,965999.9030452298
108,100.0,33,985364.024832278
108,100.0,34,997971.535847613
108,100.0,35,1012068.1573858518
108,100.0,36,919480.1148790896
108,100.0,37,969714.0956539358
108,100.0,38,914796.3278685253
108,100.0,39,955047.3014417049
108,100.0,40,950862.880462146
108,100.0,41,917359.9899110496
108,100.0,42,950668.6352727535
108,100.0,43,1055163.1251758402
108,100.0,44,1132874.688527763
108,100.0,45,1077764.8024523705
108,100.0,46,1149228.1954912124
108,100.0,47,1083373.8647721456
108,100.0,48,1218771.7646432067
108,100.0,49,1103292.239982597
108,100.0,50,1176414.0037487235
108,100.0,51,1163762.2288643692
108,100.0,52,1111142.6763343618
108,100.0,53,1049565.4549962548
108,100.0,54,979969.913416881
108,100.0,55,1008986.959881596
108,100.0,56,1115265.3131261782
108,100.0,57,1037003.4334661345
108,100.0,58,1056734.2335674104
108,100.0,59,1037566.4714810734
108,100.0,60,1060748.4042654538
108,100.0,61,1137775.4368619537
108,100.0,62,1069009.3389011505
108,100.0,63,979488.2587798513
108,100.0,64,997628.30100565
108,100.0,65,916796.137328549
108,100.0,66,946562.8858232729
108,100.0,67,975052.2930334173
108,100.0,68,1022175.8485900157
108,100.0,69,1062137.2974100094
108,100.0,70,1103765.165257271
108,100.0,71,1080904.1572494628
108,100.0,72,1092461.129337304
108,100.0,73,1080362.4746763415
108,100.0,74,1124009.8043424087
108,100.0,75,1094900.1531614878
108,100.0,76,1188911.0884124853
108,100.0,77,1081475.1496078772
108,100.0,78,1029895.84761433
108,100.0,79,1012879.7045278841
108,100.0,80,984875.6708208823
108,100.0,81,960572.2635678191
108,100.0,82,953936.6962036879
108,100.0,83,957151.5331082989
108,100.0,84,1041780.0102235064
108,100.0,85,1086422.5165103422
108,100.0,86,1046077.3461105989
108,100.0,87,2417960.877074156
108,100.0,88,1448898.3056878224
108,100.0,89,1039675.332330751
108,100.0,90,1143619.2899991805
108,100.0,91,955304.2410888262
108,100.0,92,1028286.5160900399
108,100.0,93,1042361.0603693468
108,100.0,94,1091644.564376551
108,100.0,95,1053017.7681016552
108,100.0,96,1113165.8788632578
108,100.0,97,1140894.1555587477
108,100.0,98,1077358.5785305987
108,100.0,99,1118076.8148250198
108,100.0,100,1272377.3258963372
108,100.0,101,1277556.4875886762
108,100.0,102,1293886.4735922478
108,100.0,103,1172583.8037525131
108,100.0,104,1203902.9171341644
108,100.0,105,1068246.7532402973
108,100.0,106,1113942.739453917
108,100.0,107,1102168.9588190042
108,100.0,108,1143772.946284405
108,100.0,109,1044064.3952334154
108,100.0,110,1159933.6329700665
108,100.0,111,1176593.7159272295
108,100.0,112,1403041.5727701797
108,100.0,113,1394113.4228602042
108,100.0,114,1328462.538650926
108,100.0,115,1166206.8554125077
108,100.0,116,1157341.36349914
108,100.0,117,1101557.3511031778
108,100.0,118,1219380.8793893312
108,100.0,119,1229542.472128008
108,100.0,120,1213096.4781466655
108,100.0,121,1250203.5224918392
108,100.0,122,1188420.5579635357
108,100.0,123,1188756.122203703
108,100.0,124,1161482.8157119087
108,100.0,125,1123344.925739571
108,100.0,126,1038065.7541910807
108,100.0,127,1031467.7513111182
108,100.0,128,1119395.72065095
108,100.0,129,1075498.4805183278
108,100.0,130,1133901.0803642054
108,100.0,131,1103181.898365176
108,100.0,132,1193644.2767463233
108,100.0,133,1211702.8816630456
108,100.0,134,1196212.6512345013
108,100.0,135,1438376.6993108653
108,100.0,136,1391487.6131674359
108,100.0,137,1463549.617204805
108,100.0,138,1441459.9671748765
108,100.0,139,1618242.5022917897
108,100.0,140,1394096.4483694348
108,100.0,141,1205401.0832417635
108,100.0,142,1260080.3661265338
108,100.0,143,1287093.7687746452
108,100.0,144,1242588.0366199864
108,100.0,145,1215210.8580019441
108,100.0,146,1243624.607657023
108,100.0,147,1183936.9001901322
108,100.0,148,1278779.7551475358
108,100.0,149,1391465.000519508
108,100.0,150,1146215.7100140175
108,100.0,151,1167878.278163431
108,100.0,152,1165889.196879609
108,100.0,153,1199562.564905559
108,100.0,154,1092650.9927400374
108,100.0,155,1154535.5211980052
108,100.0,156,1187536.792263889
108,100.0,157,1093887.3458385416
108,100.0,158,1153169.7714529384
108,100.0,159,1197787.8903031114
108,100.0,160,1166035.7071793163
108,100.0,161,1102735.9075887804
108,100.0,162,1137157.7470265268
108,100.0,163,1124745.6262772381
108,100.0,164,1130532.559814085
108,100.0,165,1112324.185251411
108,100.0,166,1177519.535059893
108,100.0,167,1212151.6427528295
108,100.0,168,1185883.3622941945
108,100.0,169,1131397.2875368507
108,100.0,170,1191218.0345082982
108,100.0,171,1142881.2715174698
108,100.0,172,1127445.8641964206
108,100.0,173,1054182.2613032286
108,100.0,174,1052283.008813315
108,100.0,175,1062638.7100750557
108,100.0,176,1085927.7614419344
108,100.0,177,1175816.2421043995
108,100.0,178,1134928.958866198
108,100.0,179,1151253.1400736975
108,100.0,180,1285951.5202080687
108,100.0,181,1216874.2817172445
108,100.0,182,1142328.6657421617
108,100.0,183,1135090.829854352
108,100.0,184,1240570.8872683286
108,100.0,185,1310423.633693973
108,100.0,186,1385105.2433655518
108,100.0,187,1241227.7716514682
108,100.0,188,1300819.395860693
108,100.0,189,1198872.4775902377
108,100.0,190,1242221.7082319425
108,100.0,191,1171810.0729318876
108,100.0,192,1121667.7019111756
108,100.0,193,1164213.2422590724
108,100.0,194,1115765.972047748
108,100.0,195,1183058.717281031
108,100.0,196,1131592.1750365058
108,100.0,197,1080170.7331609842
108,100.0,198,1193468.720829479
108,100.0,199,1164704.581692851
